date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,pbMRQ
2005-07-27,sh.600703,0.1721938400,0.1745744000,0.1674327200,0.1745744000,0.1729873600,1041774,2248626.0000,2,1.778190,1,0.920000,0,-3.221657,1.180642
2005-07-28,sh.600703,0.1737808800,0.1801290400,0.1714003200,0.1761614400,0.1745744000,1184052,2605904.0000,2,2.021042,1,0.910000,0,-3.250945,1.191376
2005-07-29,sh.600703,0.1745744000,0.1753679200,0.1706068000,0.1721938400,0.1761614400,713500,1548162.0000,2,1.217863,1,-2.250000,0,-3.177726,1.164543
2005-08-01,sh.600703,0.1721938400,0.1785420000,0.1714003200,0.1777484800,0.1721938400,811588,1790910.0000,2,1.385288,1,3.225803,0,-3.280233,1.202109
2005-08-02,sh.600703,0.1745744000,0.1793355200,0.1729873600,0.1793355200,0.1777484800,823940,1837187.0000,2,1.406372,1,0.892856,0,-3.309521,1.212842
2005-08-03,sh.600703,0.1801290400,0.1888577600,0.1777484800,0.1825096000,0.1793355200,1532161,3532362.0000,2,2.615224,1,1.769910,0,-3.368096,1.234308
2005-08-04,sh.600703,0.1817160800,0.1817160800,0.1721938400,0.1761614400,0.1825096000,1255591,2788471.0000,2,2.143151,1,-3.478258,0,-3.250945,1.191376
2005-08-05,sh.600703,0.1761614400,0.1864772000,0.1745744000,0.1864772000,0.1761614400,1569046,3591220.0000,2,2.678183,1,5.855850,0,-3.441316,1.261141
2005-08-08,sh.600703,0.1888577600,0.1936188800,0.1848901600,0.1872707200,0.1864772000,2526931,6029038.0000,2,4.313184,1,0.425532,0,-3.455960,1.266507
2005-08-09,sh.600703,0.1864772000,0.1936188800,0.1833031200,0.1936188800,0.1872707200,874299,2074297.0000,2,1.492329,1,3.389838,0,-3.573111,1.309440
2005-08-10,sh.600703,0.1920318400,0.1959994400,0.1880642400,0.1952059200,0.1936188800,1402130,3399394.0000,2,2.393276,1,0.819671,0,-3.602399,1.320173
2005-08-11,sh.600703,0.1952059200,0.1999670400,0.1936188800,0.1991735200,0.1952059200,1177005,2925926.0000,2,2.009014,1,2.032518,0,-3.675618,1.347006
2005-08-12,sh.600703,0.1991735200,0.2007605600,0.1880642400,0.1888577600,0.1991735200,1173300,2874894.0000,2,2.002690,1,-5.179278,0,-3.485247,1.277240
2005-08-15,sh.600703,0.1896512800,0.1944124000,0.1840966400,0.1936188800,0.1888577600,701533,1678052.0000,2,1.197437,1,2.521006,0,-3.573111,1.309440
2005-08-16,sh.600703,0.1912383200,0.1991735200,0.1912383200,0.1975864800,0.1936188800,1276501,3158980.0000,2,2.178842,1,2.049178,0,-3.646330,1.336273
2005-08-17,sh.600703,0.1952059200,0.2047281600,0.1888577600,0.2023476000,0.1975864800,1887573,4682266.0000,2,3.221872,1,2.409636,0,-3.734194,1.368472
2005-08-18,sh.600703,0.2031411200,0.2174244800,0.1952059200,0.1967929600,0.2023476000,2500313,6498278.0000,2,4.267750,1,-2.745095,0,-3.631686,1.330906
2005-08-19,sh.600703,0.1944124000,0.1999670400,0.1904448000,0.1959994400,0.1967929600,946204,2325661.0000,2,1.615063,1,-0.403225,0,-3.617042,1.325540
2005-08-22,sh.600703,0.1912383200,0.2023476000,0.1912383200,0.1999670400,0.1959994400,728823,1821481.0000,2,1.244018,1,2.024290,0,-3.690262,1.352372
2005-08-23,sh.600703,0.2047281600,0.2118698400,0.1983800000,0.2055216800,0.1999670400,2284272,5891268.0000,2,3.898992,1,2.777775,0,-3.792769,1.389938
2005-08-24,sh.600703,0.2063152000,0.2063152000,0.1999670400,0.2039346400,0.2055216800,1029585,2630071.0000,2,1.757384,1,-0.772200,0,-3.763481,1.379205
2005-08-25,sh.600703,0.2039346400,0.2039346400,0.1967929600,0.1999670400,0.2039346400,1095083,2755452.0000,2,1.869182,1,-1.945524,0,-3.690262,1.352372
2005-08-26,sh.600703,0.1983800000,0.2102828000,0.1983800000,0.2102828000,0.1999670400,2401330,6249155.0000,2,4.098797,1,5.158735,0,-3.277115,1.517114
2005-08-29,sh.600703,0.2063152000,0.2134568800,0.2047281600,0.2063152000,0.2102828000,1451049,3812222.0000,2,2.476776,1,-1.886800,0,-3.215282,1.488489
2005-08-30,sh.600703,0.2039346400,0.2094892800,0.2015540800,0.2023476000,0.2063152000,651940,1680469.0000,2,1.112787,1,-1.923075,0,-3.153450,1.459864
2005-08-31,sh.600703,0.2015540800,0.2039346400,0.1944124000,0.2023476000,0.2023476000,978392,2447948.0000,2,1.670004,1,0.000000,0,-3.153450,1.459864
